location,datetime,sensorType,value
Organic Ossi's Impact That Lasts plantase,2019-07-04T02:00:28.170Z,rainFall,3.3
Organic Ossi's Impact That Lasts plantase,2019-07-04T04:36:35.712Z,temperature,16.3
Organic Ossi's Impact That Lasts plantase,2019-07-04T05:00:29.461Z,temperature,17.8
Organic Ossi's Impact That Lasts plantase,2019-07-03T22:43:35.703Z,temperature,13.8
Organic Ossi's Impact That Lasts plantase,2019-07-03T22:24:47.794Z,temperature,14.0
Organic Ossi's Impact That Lasts plantase,2019-07-04T00:55:37.685Z,temperature,14.6
Organic Ossi's Impact That Lasts plantase,2019-07-04T10:08:54.862Z,temperature,18.6
Organic Ossi's Impact That Lasts plantase,2019-07-04T06:57:19.664Z,temperature,17.6
Organic Ossi's Impact That Lasts plantase,2019-07-04T14:46:35.242Z,temperature,16.3
Organic Ossi's Impact That Lasts plantase,2019-07-04T20:26:04.937Z,temperature,13.9
Organic Ossi's Impact That Lasts plantase,2019-07-04T05:30:35.425Z,temperature,17.8
Organic Ossi's Impact That Lasts plantase,2019-07-05T05:30:35.425Z,pH,6.30
Organic Ossi's Impact That Lasts plantase,2019-07-05T05:30:35.425Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-05T11:02:17.452Z,temperature,27.1
Organic Ossi's Impact That Lasts plantase,2019-07-06T11:02:17.452Z,pH,6.47
Organic Ossi's Impact That Lasts plantase,2019-07-06T11:02:17.452Z,rainFall,3.8
Organic Ossi's Impact That Lasts plantase,2019-07-06T01:21:19.319Z,temperature,19.8
Organic Ossi's Impact That Lasts plantase,2019-07-06T13:49:12.300Z,temperature,22.4
Organic Ossi's Impact That Lasts plantase,2019-07-05T22:17:01.207Z,temperature,17.6
Organic Ossi's Impact That Lasts plantase,2019-07-06T22:17:01.207Z,pH,6.52
Organic Ossi's Impact That Lasts plantase,2019-07-06T22:17:01.207Z,rainFall,5.5
Organic Ossi's Impact That Lasts plantase,2019-07-07T12:59:56.384Z,temperature,22.0
Organic Ossi's Impact That Lasts plantase,2019-07-07T06:07:25.838Z,temperature,20.9
Organic Ossi's Impact That Lasts plantase,2019-07-06T21:49:52.753Z,temperature,17.5
Organic Ossi's Impact That Lasts plantase,2019-07-07T03:58:35.429Z,temperature,21.2
Organic Ossi's Impact That Lasts plantase,2019-07-07T17:07:29.469Z,temperature,19.5
Organic Ossi's Impact That Lasts plantase,2019-07-07T14:00:42.249Z,temperature,21.7
Organic Ossi's Impact That Lasts plantase,2019-07-07T11:29:30.390Z,temperature,20.9
Organic Ossi's Impact That Lasts plantase,2019-07-07T06:57:23.572Z,temperature,22.3
Organic Ossi's Impact That Lasts plantase,2019-07-07T18:04:29.278Z,temperature,20.3
Organic Ossi's Impact That Lasts plantase,2019-07-07T06:11:55.107Z,temperature,21.9
Organic Ossi's Impact That Lasts plantase,2019-07-08T06:11:55.107Z,pH,6.32
Organic Ossi's Impact That Lasts plantase,2019-07-08T06:11:55.107Z,rainFall,6.4
Organic Ossi's Impact That Lasts plantase,2019-07-08T10:08:00.763Z,temperature,25.8
Organic Ossi's Impact That Lasts plantase,2019-07-08T02:36:48.640Z,temperature,23.2
Organic Ossi's Impact That Lasts plantase,2019-07-08T07:42:40.133Z,temperature,25.5
Organic Ossi's Impact That Lasts plantase,2019-07-08T09:42:27.221Z,temperature,26.1
Organic Ossi's Impact That Lasts plantase,2019-07-09T09:42:27.221Z,pH,6.48
Organic Ossi's Impact That Lasts plantase,2019-07-09T09:42:27.221Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-09T06:13:20.560Z,temperature,18.7
Organic Ossi's Impact That Lasts plantase,2019-07-09T19:34:53.423Z,temperature,17.6
Organic Ossi's Impact That Lasts plantase,2019-07-10T19:34:53.423Z,pH,6.62
Organic Ossi's Impact That Lasts plantase,2019-07-10T19:34:53.423Z,rainFall,2.6
Organic Ossi's Impact That Lasts plantase,2019-07-10T14:48:12.978Z,temperature,19.4
Organic Ossi's Impact That Lasts plantase,2019-07-10T08:37:28.202Z,temperature,19.6
Organic Ossi's Impact That Lasts plantase,2019-07-10T09:46:56.085Z,temperature,19.2
Organic Ossi's Impact That Lasts plantase,2019-07-10T19:44:06.859Z,temperature,17.3
Organic Ossi's Impact That Lasts plantase,2019-07-10T19:12:20.858Z,temperature,16.2
Organic Ossi's Impact That Lasts plantase,2019-07-09T22:17:24.556Z,temperature,15.1
Organic Ossi's Impact That Lasts plantase,2019-07-10T22:17:24.556Z,pH,6.28
Organic Ossi's Impact That Lasts plantase,2019-07-10T22:17:24.556Z,rainFall,4.1
Organic Ossi's Impact That Lasts plantase,2019-07-11T03:42:27.243Z,temperature,15.0
Organic Ossi's Impact That Lasts plantase,2019-07-11T02:20:21.321Z,temperature,14.5
Organic Ossi's Impact That Lasts plantase,2019-07-11T03:54:56.868Z,temperature,13.4
Organic Ossi's Impact That Lasts plantase,2019-07-12T03:54:56.868Z,pH,6.89
Organic Ossi's Impact That Lasts plantase,2019-07-12T03:54:56.868Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-12T06:00:39.203Z,temperature,25.0
Organic Ossi's Impact That Lasts plantase,2019-07-12T11:57:36.239Z,temperature,24.2
Organic Ossi's Impact That Lasts plantase,2019-07-12T08:45:23.057Z,temperature,26.1
Organic Ossi's Impact That Lasts plantase,2019-07-13T08:45:23.057Z,pH,6.56
Organic Ossi's Impact That Lasts plantase,2019-07-13T08:45:23.057Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-13T01:56:46.726Z,temperature,13.1
Organic Ossi's Impact That Lasts plantase,2019-07-13T14:29:21.210Z,temperature,14.9
Organic Ossi's Impact That Lasts plantase,2019-07-14T14:29:21.210Z,pH,6.40
Organic Ossi's Impact That Lasts plantase,2019-07-14T14:29:21.210Z,rainFall,5.1
Organic Ossi's Impact That Lasts plantase,2019-07-14T00:48:14.316Z,temperature,23.5
Organic Ossi's Impact That Lasts plantase,2019-07-14T12:40:30.589Z,temperature,27.3
Organic Ossi's Impact That Lasts plantase,2019-07-14T09:21:09.937Z,temperature,26.6
Organic Ossi's Impact That Lasts plantase,2019-07-13T22:52:57.339Z,temperature,22.1
Organic Ossi's Impact That Lasts plantase,2019-07-14T20:54:23.814Z,temperature,22.7
Organic Ossi's Impact That Lasts plantase,2019-07-14T18:53:57.430Z,temperature,24.1
Organic Ossi's Impact That Lasts plantase,2019-07-14T15:17:42.634Z,temperature,25.8
Organic Ossi's Impact That Lasts plantase,2019-07-14T10:12:02.491Z,temperature,26.7
Organic Ossi's Impact That Lasts plantase,2019-07-14T05:39:19.155Z,temperature,26.3
Organic Ossi's Impact That Lasts plantase,2019-07-15T05:39:19.155Z,pH,6.95
Organic Ossi's Impact That Lasts plantase,2019-07-15T05:39:19.155Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-15T03:38:42.289Z,temperature,21.8
Organic Ossi's Impact That Lasts plantase,2019-07-15T17:33:51.844Z,temperature,21.5
Organic Ossi's Impact That Lasts plantase,2019-07-14T21:42:16.997Z,temperature,18.7
Organic Ossi's Impact That Lasts plantase,2019-07-15T02:19:40.898Z,temperature,22.0
Organic Ossi's Impact That Lasts plantase,2019-07-16T02:19:40.898Z,pH,7.19
Organic Ossi's Impact That Lasts plantase,2019-07-16T02:19:40.898Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-16T01:44:46.993Z,temperature,18.4
Organic Ossi's Impact That Lasts plantase,2019-07-16T14:36:27.533Z,temperature,20.5
Organic Ossi's Impact That Lasts plantase,2019-07-16T07:53:07.187Z,temperature,21.0
Organic Ossi's Impact That Lasts plantase,2019-07-15T21:11:40.804Z,temperature,15.1
Organic Ossi's Impact That Lasts plantase,2019-07-16T21:11:40.804Z,pH,7.20
Organic Ossi's Impact That Lasts plantase,2019-07-16T21:11:40.804Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-17T07:14:31.012Z,temperature,14.0
Organic Ossi's Impact That Lasts plantase,2019-07-16T22:22:40.396Z,temperature,8.7
Organic Ossi's Impact That Lasts plantase,2019-07-17T07:32:15.459Z,temperature,13.5
Organic Ossi's Impact That Lasts plantase,2019-07-17T16:05:13.693Z,temperature,12.1
Organic Ossi's Impact That Lasts plantase,2019-07-17T00:02:42.090Z,temperature,10.3
Organic Ossi's Impact That Lasts plantase,2019-07-17T03:05:06.677Z,temperature,12.0
Organic Ossi's Impact That Lasts plantase,2019-07-18T03:05:06.677Z,pH,7.19
Organic Ossi's Impact That Lasts plantase,2019-07-18T03:05:06.677Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-18T15:18:41.850Z,temperature,15.1
Organic Ossi's Impact That Lasts plantase,2019-07-18T02:21:49.777Z,temperature,15.7
Organic Ossi's Impact That Lasts plantase,2019-07-18T07:09:05.119Z,temperature,17.6
Organic Ossi's Impact That Lasts plantase,2019-07-17T23:44:57.393Z,temperature,13.5
Organic Ossi's Impact That Lasts plantase,2019-07-18T10:41:14.063Z,temperature,16.9
Organic Ossi's Impact That Lasts plantase,2019-07-17T22:51:47.649Z,temperature,13.0
Organic Ossi's Impact That Lasts plantase,2019-07-18T22:51:47.649Z,pH,6.24
Organic Ossi's Impact That Lasts plantase,2019-07-18T22:51:47.649Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-18T22:57:56.841Z,temperature,12.4
Organic Ossi's Impact That Lasts plantase,2019-07-19T13:41:27.675Z,temperature,17.1
Organic Ossi's Impact That Lasts plantase,2019-07-19T16:24:42.217Z,temperature,15.3
Organic Ossi's Impact That Lasts plantase,2019-07-20T16:24:42.217Z,pH,6.95
Organic Ossi's Impact That Lasts plantase,2019-07-20T16:24:42.217Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-20T17:46:56.499Z,temperature,18.4
Organic Ossi's Impact That Lasts plantase,2019-07-20T16:55:51.448Z,temperature,17.4
Organic Ossi's Impact That Lasts plantase,2019-07-21T16:55:51.448Z,pH,6.54
Organic Ossi's Impact That Lasts plantase,2019-07-21T16:55:51.448Z,rainFall,4.7
Organic Ossi's Impact That Lasts plantase,2019-07-21T17:11:58.258Z,temperature,23.3
Organic Ossi's Impact That Lasts plantase,2019-07-20T23:02:54.368Z,temperature,21.8
Organic Ossi's Impact That Lasts plantase,2019-07-21T01:18:22.826Z,temperature,22.3
Organic Ossi's Impact That Lasts plantase,2019-07-21T20:12:57.303Z,temperature,22.2
Organic Ossi's Impact That Lasts plantase,2019-07-21T10:23:32.408Z,temperature,25.4
Organic Ossi's Impact That Lasts plantase,2019-07-21T15:16:19.553Z,temperature,23.3
Organic Ossi's Impact That Lasts plantase,2019-07-21T03:42:30.465Z,temperature,24.4
Organic Ossi's Impact That Lasts plantase,2019-07-22T03:42:30.465Z,pH,6.63
Organic Ossi's Impact That Lasts plantase,2019-07-22T03:42:30.465Z,rainFall,5.8
Organic Ossi's Impact That Lasts plantase,2019-07-22T13:05:34.827Z,temperature,16.7
Organic Ossi's Impact That Lasts plantase,2019-07-22T07:58:22.188Z,temperature,17.7
Organic Ossi's Impact That Lasts plantase,2019-07-22T06:57:48.774Z,temperature,17.3
Organic Ossi's Impact That Lasts plantase,2019-07-22T16:03:27.009Z,temperature,14.7
Organic Ossi's Impact That Lasts plantase,2019-07-22T17:53:33.506Z,temperature,14.4
Organic Ossi's Impact That Lasts plantase,2019-07-22T11:02:13.463Z,temperature,16.2
Organic Ossi's Impact That Lasts plantase,2019-07-21T21:04:07.804Z,temperature,11.7
Organic Ossi's Impact That Lasts plantase,2019-07-22T06:51:39.459Z,temperature,15.9
Organic Ossi's Impact That Lasts plantase,2019-07-22T08:17:05.123Z,temperature,16.7
Organic Ossi's Impact That Lasts plantase,2019-07-22T11:53:48.769Z,temperature,17.2
Organic Ossi's Impact That Lasts plantase,2019-07-23T11:53:48.769Z,pH,6.48
Organic Ossi's Impact That Lasts plantase,2019-07-23T11:53:48.769Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-23T15:35:00.475Z,temperature,24.3
Organic Ossi's Impact That Lasts plantase,2019-07-23T05:16:49.466Z,temperature,24.3
Organic Ossi's Impact That Lasts plantase,2019-07-23T19:25:26.723Z,temperature,21.6
Organic Ossi's Impact That Lasts plantase,2019-07-23T12:56:07.649Z,temperature,23.8
Organic Ossi's Impact That Lasts plantase,2019-07-24T12:56:07.649Z,pH,6.74
Organic Ossi's Impact That Lasts plantase,2019-07-24T12:56:07.649Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-24T10:50:47.457Z,temperature,22.9
Organic Ossi's Impact That Lasts plantase,2019-07-24T16:39:12.839Z,temperature,21.3
Organic Ossi's Impact That Lasts plantase,2019-07-24T12:41:34.928Z,temperature,22.2
Organic Ossi's Impact That Lasts plantase,2019-07-24T09:13:01.492Z,temperature,23.1
Organic Ossi's Impact That Lasts plantase,2019-07-24T18:22:59.560Z,temperature,21.0
Organic Ossi's Impact That Lasts plantase,2019-07-24T05:18:29.119Z,temperature,21.8
Organic Ossi's Impact That Lasts plantase,2019-07-24T05:18:16.356Z,temperature,23.2
Organic Ossi's Impact That Lasts plantase,2019-07-25T05:18:16.356Z,pH,6.44
Organic Ossi's Impact That Lasts plantase,2019-07-25T05:18:16.356Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-25T08:17:20.350Z,temperature,25.2
Organic Ossi's Impact That Lasts plantase,2019-07-25T02:57:34.596Z,temperature,22.3
Organic Ossi's Impact That Lasts plantase,2019-07-25T03:52:47.343Z,temperature,23.1
Organic Ossi's Impact That Lasts plantase,2019-07-25T03:15:41.652Z,temperature,24.2
Organic Ossi's Impact That Lasts plantase,2019-07-26T03:15:41.652Z,pH,6.41
Organic Ossi's Impact That Lasts plantase,2019-07-26T03:15:41.652Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-25T22:16:20.796Z,temperature,15.7
Organic Ossi's Impact That Lasts plantase,2019-07-26T08:34:22.423Z,temperature,18.5
Organic Ossi's Impact That Lasts plantase,2019-07-25T21:00:11.642Z,temperature,14.3
Organic Ossi's Impact That Lasts plantase,2019-07-26T19:45:04.095Z,temperature,16.2
Organic Ossi's Impact That Lasts plantase,2019-07-26T06:56:41.286Z,temperature,19.4
Organic Ossi's Impact That Lasts plantase,2019-07-25T22:09:19.963Z,temperature,14.1
Organic Ossi's Impact That Lasts plantase,2019-07-26T13:08:28.180Z,temperature,18.2
Organic Ossi's Impact That Lasts plantase,2019-07-26T08:44:11.778Z,temperature,18.8
Organic Ossi's Impact That Lasts plantase,2019-07-26T08:13:55.959Z,temperature,19.3
Organic Ossi's Impact That Lasts plantase,2019-07-26T09:05:52.763Z,temperature,19.3
Organic Ossi's Impact That Lasts plantase,2019-07-27T09:05:52.763Z,pH,7.15
Organic Ossi's Impact That Lasts plantase,2019-07-27T09:05:52.763Z,rainFall,5.3
Organic Ossi's Impact That Lasts plantase,2019-07-27T09:42:47.708Z,temperature,16.5
Organic Ossi's Impact That Lasts plantase,2019-07-26T22:11:07.059Z,temperature,11.4
Organic Ossi's Impact That Lasts plantase,2019-07-27T02:15:59.179Z,temperature,14.8
Organic Ossi's Impact That Lasts plantase,2019-07-26T23:13:23.743Z,temperature,11.8
Organic Ossi's Impact That Lasts plantase,2019-07-27T18:21:58.873Z,temperature,12.6
Organic Ossi's Impact That Lasts plantase,2019-07-27T04:59:37.434Z,temperature,14.6
Organic Ossi's Impact That Lasts plantase,2019-07-27T05:07:01.333Z,temperature,14.9
Organic Ossi's Impact That Lasts plantase,2019-07-27T18:46:29.815Z,temperature,13.5
Organic Ossi's Impact That Lasts plantase,2019-07-27T03:30:24.356Z,temperature,13.7
Organic Ossi's Impact That Lasts plantase,2019-07-28T03:30:24.356Z,pH,7.12
Organic Ossi's Impact That Lasts plantase,2019-07-28T03:30:24.356Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-28T01:57:04.072Z,temperature,13.5
Organic Ossi's Impact That Lasts plantase,2019-07-28T16:40:54.633Z,temperature,12.8
Organic Ossi's Impact That Lasts plantase,2019-07-28T05:37:31.843Z,temperature,14.2
Organic Ossi's Impact That Lasts plantase,2019-07-28T07:59:40.521Z,temperature,16.0
Organic Ossi's Impact That Lasts plantase,2019-07-28T14:17:10.355Z,temperature,13.8
Organic Ossi's Impact That Lasts plantase,2019-07-28T11:53:59.996Z,temperature,15.3
Organic Ossi's Impact That Lasts plantase,2019-07-28T12:44:40.562Z,temperature,15.1
Organic Ossi's Impact That Lasts plantase,2019-07-28T11:09:32.957Z,temperature,14.8
Organic Ossi's Impact That Lasts plantase,2019-07-28T09:13:09.157Z,temperature,15.9
Organic Ossi's Impact That Lasts plantase,2019-07-29T09:13:09.157Z,pH,7.22
Organic Ossi's Impact That Lasts plantase,2019-07-29T09:13:09.157Z,rainFall,4.2
Organic Ossi's Impact That Lasts plantase,2019-07-29T04:47:01.952Z,temperature,23.5
Organic Ossi's Impact That Lasts plantase,2019-07-29T05:01:48.009Z,temperature,24.4
Organic Ossi's Impact That Lasts plantase,2019-07-30T05:01:48.009Z,pH,6.73
Organic Ossi's Impact That Lasts plantase,2019-07-30T05:01:48.009Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-07-30T15:47:31.469Z,temperature,10.2
Organic Ossi's Impact That Lasts plantase,2019-07-29T23:02:37.980Z,temperature,8.1
Organic Ossi's Impact That Lasts plantase,2019-07-30T03:28:18.558Z,temperature,11.2
Organic Ossi's Impact That Lasts plantase,2019-07-30T08:54:07.608Z,temperature,12.3
Organic Ossi's Impact That Lasts plantase,2019-07-30T14:44:01.271Z,temperature,11.4
Organic Ossi's Impact That Lasts plantase,2019-07-31T14:44:01.271Z,pH,7.05
Organic Ossi's Impact That Lasts plantase,2019-07-31T14:44:01.271Z,rainFall,4.9
Organic Ossi's Impact That Lasts plantase,2019-07-31T12:25:00.783Z,temperature,16.9
Organic Ossi's Impact That Lasts plantase,2019-07-31T20:16:54.590Z,temperature,13.5
Organic Ossi's Impact That Lasts plantase,2019-07-31T08:44:29.449Z,temperature,17.6
Organic Ossi's Impact That Lasts plantase,2019-07-31T08:03:31.181Z,temperature,18.2
Organic Ossi's Impact That Lasts plantase,2019-08-01T08:03:31.181Z,pH,6.45
Organic Ossi's Impact That Lasts plantase,2019-08-01T08:03:31.181Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-08-01T11:44:48.955Z,temperature,17.1
Organic Ossi's Impact That Lasts plantase,2019-08-01T19:31:31.207Z,temperature,13.9
Organic Ossi's Impact That Lasts plantase,2019-07-31T21:32:25.126Z,temperature,12.2
Organic Ossi's Impact That Lasts plantase,2019-08-01T19:01:44.726Z,temperature,13.8
Organic Ossi's Impact That Lasts plantase,2019-08-01T05:36:47.329Z,temperature,15.9
Organic Ossi's Impact That Lasts plantase,2019-08-01T03:06:49.072Z,temperature,16.4
Organic Ossi's Impact That Lasts plantase,2019-08-01T10:16:58.433Z,temperature,18.2
Organic Ossi's Impact That Lasts plantase,2019-08-01T10:56:48.580Z,temperature,17.2
Organic Ossi's Impact That Lasts plantase,2019-08-01T10:02:46.180Z,temperature,16.6
Organic Ossi's Impact That Lasts plantase,2019-08-01T02:06:06.826Z,temperature,15.3
Organic Ossi's Impact That Lasts plantase,2019-08-02T02:06:06.826Z,pH,6.99
Organic Ossi's Impact That Lasts plantase,2019-08-02T02:06:06.826Z,rainFall,3.4
Organic Ossi's Impact That Lasts plantase,2019-08-02T19:35:52.386Z,temperature,17.9
Organic Ossi's Impact That Lasts plantase,2019-08-02T11:20:26.259Z,temperature,20.9
Organic Ossi's Impact That Lasts plantase,2019-08-02T02:13:33.272Z,temperature,19.7
Organic Ossi's Impact That Lasts plantase,2019-08-02T18:18:37.256Z,temperature,18.8
Organic Ossi's Impact That Lasts plantase,2019-08-03T18:18:37.256Z,pH,6.55
Organic Ossi's Impact That Lasts plantase,2019-08-03T18:18:37.256Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-08-03T02:36:15.826Z,temperature,23.4
Organic Ossi's Impact That Lasts plantase,2019-08-03T09:17:43.216Z,temperature,25.8
Organic Ossi's Impact That Lasts plantase,2019-08-03T03:56:39.261Z,temperature,24.3
Organic Ossi's Impact That Lasts plantase,2019-08-03T14:01:10.671Z,temperature,25.2
Organic Ossi's Impact That Lasts plantase,2019-08-03T18:46:36.072Z,temperature,23.7
Organic Ossi's Impact That Lasts plantase,2019-08-03T18:54:42.361Z,temperature,23.8
Organic Ossi's Impact That Lasts plantase,2019-08-03T06:15:18.106Z,temperature,26.7
Organic Ossi's Impact That Lasts plantase,2019-08-03T02:02:46.381Z,temperature,23.6
Organic Ossi's Impact That Lasts plantase,2019-08-02T22:00:17.314Z,temperature,22.6
Organic Ossi's Impact That Lasts plantase,2019-08-03T11:41:43.563Z,temperature,25.3
Organic Ossi's Impact That Lasts plantase,2019-08-04T11:41:43.563Z,pH,6.38
Organic Ossi's Impact That Lasts plantase,2019-08-04T11:41:43.563Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-08-03T23:20:51.133Z,temperature,9.2
Organic Ossi's Impact That Lasts plantase,2019-08-04T18:06:16.847Z,temperature,10.1
Organic Ossi's Impact That Lasts plantase,2019-08-04T06:51:18.222Z,temperature,11.2
Organic Ossi's Impact That Lasts plantase,2019-08-04T12:13:11.346Z,temperature,13.0
Organic Ossi's Impact That Lasts plantase,2019-08-04T07:55:29.122Z,temperature,12.9
Organic Ossi's Impact That Lasts plantase,2019-08-04T14:44:19.988Z,temperature,11.3
Organic Ossi's Impact That Lasts plantase,2019-08-03T23:02:36.317Z,temperature,7.8
Organic Ossi's Impact That Lasts plantase,2019-08-04T23:02:36.317Z,pH,6.29
Organic Ossi's Impact That Lasts plantase,2019-08-04T23:02:36.317Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-08-05T13:48:37.697Z,temperature,17.3
Organic Ossi's Impact That Lasts plantase,2019-08-05T09:39:51.926Z,temperature,18.3
Organic Ossi's Impact That Lasts plantase,2019-08-05T06:18:29.564Z,temperature,18.2
Organic Ossi's Impact That Lasts plantase,2019-08-06T06:18:29.564Z,pH,7.00
Organic Ossi's Impact That Lasts plantase,2019-08-06T06:18:29.564Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-08-06T12:22:14.500Z,temperature,13.4
Organic Ossi's Impact That Lasts plantase,2019-08-06T02:30:38.029Z,temperature,11.3
Organic Ossi's Impact That Lasts plantase,2019-08-06T04:24:24.885Z,temperature,12.4
Organic Ossi's Impact That Lasts plantase,2019-08-05T21:16:23.786Z,temperature,9.5
Organic Ossi's Impact That Lasts plantase,2019-08-06T14:20:18.309Z,temperature,12.7
Organic Ossi's Impact That Lasts plantase,2019-08-06T16:15:54.233Z,temperature,12.4
Organic Ossi's Impact That Lasts plantase,2019-08-06T08:41:02.847Z,temperature,13.8
Organic Ossi's Impact That Lasts plantase,2019-08-06T18:51:22.679Z,temperature,11.7
Organic Ossi's Impact That Lasts plantase,2019-08-05T22:28:50.254Z,temperature,10.0
Organic Ossi's Impact That Lasts plantase,2019-08-05T23:50:59.265Z,temperature,10.2
Organic Ossi's Impact That Lasts plantase,2019-08-06T23:50:59.265Z,pH,6.77
Organic Ossi's Impact That Lasts plantase,2019-08-06T23:50:59.265Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-08-07T12:15:53.254Z,temperature,23.2
Organic Ossi's Impact That Lasts plantase,2019-08-07T04:13:33.234Z,temperature,23.8
Organic Ossi's Impact That Lasts plantase,2019-08-07T03:59:52.457Z,temperature,22.6
Organic Ossi's Impact That Lasts plantase,2019-08-07T06:09:16.428Z,temperature,23.0
Organic Ossi's Impact That Lasts plantase,2019-08-07T13:50:34.640Z,temperature,23.6
Organic Ossi's Impact That Lasts plantase,2019-08-07T12:46:11.867Z,temperature,23.0
Organic Ossi's Impact That Lasts plantase,2019-08-08T12:46:11.867Z,pH,6.39
Organic Ossi's Impact That Lasts plantase,2019-08-08T12:46:11.867Z,rainFall,5.2
Organic Ossi's Impact That Lasts plantase,2019-08-08T07:19:46.786Z,temperature,21.2
Organic Ossi's Impact That Lasts plantase,2019-08-08T08:07:52.140Z,temperature,23.1
Organic Ossi's Impact That Lasts plantase,2019-08-08T13:46:26.595Z,temperature,21.2
Organic Ossi's Impact That Lasts plantase,2019-08-08T03:50:02.274Z,temperature,21.5
Organic Ossi's Impact That Lasts plantase,2019-08-08T20:25:31.715Z,temperature,17.6
Organic Ossi's Impact That Lasts plantase,2019-08-07T22:40:02.461Z,temperature,18.4
Organic Ossi's Impact That Lasts plantase,2019-08-08T00:52:44.387Z,temperature,18.5
Organic Ossi's Impact That Lasts plantase,2019-08-07T22:06:35.469Z,temperature,17.9
Organic Ossi's Impact That Lasts plantase,2019-08-08T07:28:31.395Z,temperature,21.8
Organic Ossi's Impact That Lasts plantase,2019-08-09T07:28:31.395Z,pH,6.45
Organic Ossi's Impact That Lasts plantase,2019-08-09T07:28:31.395Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-08-09T20:20:02.926Z,temperature,7.4
Organic Ossi's Impact That Lasts plantase,2019-08-09T08:31:32.466Z,temperature,10.4
Organic Ossi's Impact That Lasts plantase,2019-08-08T22:42:47.767Z,temperature,7.4
Organic Ossi's Impact That Lasts plantase,2019-08-09T04:29:02.691Z,temperature,10.3
Organic Ossi's Impact That Lasts plantase,2019-08-09T11:40:08.794Z,temperature,11.9
Organic Ossi's Impact That Lasts plantase,2019-08-09T00:59:47.823Z,temperature,9.0
Organic Ossi's Impact That Lasts plantase,2019-08-08T23:39:55.479Z,temperature,7.0
Organic Ossi's Impact That Lasts plantase,2019-08-09T12:36:46.291Z,temperature,10.5
Organic Ossi's Impact That Lasts plantase,2019-08-09T05:02:23.169Z,temperature,10.9
Organic Ossi's Impact That Lasts plantase,2019-08-08T21:19:40.326Z,temperature,5.8
Organic Ossi's Impact That Lasts plantase,2019-08-09T21:19:40.326Z,pH,6.61
Organic Ossi's Impact That Lasts plantase,2019-08-09T21:19:40.326Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2019-08-10T03:24:00.772Z,temperature,18.8
Organic Ossi's Impact That Lasts plantase,2019-08-10T00:59:55.791Z,temperature,16.7
Organic Ossi's Impact That Lasts plantase,2019-08-10T03:40:20.130Z,temperature,19.5
Organic Ossi's Impact That Lasts plantase,2019-08-10T08:01:43.603Z,temperature,19.8
Organic Ossi's Impact That Lasts plantase,2019-08-10T04:45:23.788Z,temperature,19.8
Organic Ossi's Impact That Lasts plantase,2019-08-10T12:52:14.967Z,temperature,20.1
Organic Ossi's Impact That Lasts plantase,2019-08-10T09:08:26.900Z,temperature,20.1
Organic Ossi's Impact That Lasts plantase,2019-08-10T01:18:23.388Z,temperature,18.5
Organic Ossi's Impact That Lasts plantase,2019-08-11T01:18:23.388Z,pH,6.39
Organic Ossi's Impact That Lasts plantase,2019-08-11T01:18:23.388Z,rainFall,9.3
Organic Ossi's Impact That Lasts plantase,2019-08-11T16:23:00.188Z,temperature,17.5
Organic Ossi's Impact That Lasts plantase,2019-08-11T15:42:10.910Z,temperature,18.5
Organic Ossi's Impact That Lasts plantase,2019-08-11T20:56:31.461Z,temperature,16.2
Organic Ossi's Impact That Lasts plantase,2019-08-11T11:00:43.281Z,temperature,18.7
Organic Ossi's Impact That Lasts plantase,2019-08-11T20:31:40.061Z,temperature,15.2
Organic Ossi's Impact That Lasts plantase,2019-08-11T01:39:42.357Z,temperature,17.9
Organic Ossi's Impact That Lasts plantase,2019-08-11T02:38:39.531Z,temperature,16.8
Organic Ossi's Impact That Lasts plantase,2019-08-11T13:49:18.858Z,temperature,19.2
